value,datetime
119.0,2022-04-26 20:34:06
116.0,2022-04-26 20:34:11
111.0,2022-04-26 20:34:16
108.0,2022-04-26 20:34:21
104.0,2022-04-26 20:34:26
103.0,2022-04-26 20:34:31
102.0,2022-04-26 20:34:41
103.0,2022-04-26 20:34:51
102.0,2022-04-26 20:35:01
100.0,2022-04-26 20:35:11
99.0,2022-04-26 20:35:16
108.0,2022-04-26 20:35:21
124.0,2022-04-26 20:35:26
123.0,2022-04-26 20:35:31
125.0,2022-04-26 20:35:36
124.0,2022-04-26 20:35:41
120.0,2022-04-26 20:35:52
116.0,2022-04-26 20:35:57
110.0,2022-04-26 20:36:02
108.0,2022-04-26 20:36:07
107.0,2022-04-26 20:36:12
106.0,2022-04-26 20:36:17
105.0,2022-04-26 20:36:22
106.0,2022-04-26 20:36:32
107.0,2022-04-26 20:36:37
109.0,2022-04-26 20:36:42
108.0,2022-04-26 20:36:52
106.0,2022-04-26 20:37:03
105.0,2022-04-26 20:37:08
104.0,2022-04-26 20:37:23
103.0,2022-04-26 20:37:28
102.0,2022-04-26 20:37:38
103.0,2022-04-26 20:37:48
102.0,2022-04-26 20:37:53
103.0,2022-04-26 20:37:58
101.0,2022-04-26 20:38:03
100.0,2022-04-26 20:38:13
96.0,2022-04-26 20:38:18
97.0,2022-04-26 20:38:28
96.0,2022-04-26 20:38:33
92.0,2022-04-26 20:38:43
96.0,2022-04-26 20:38:48
97.0,2022-04-26 20:38:53
96.0,2022-04-26 20:38:58
97.0,2022-04-26 20:39:13
97.0,2022-04-26 20:39:23
97.0,2022-04-26 20:39:28
98.0,2022-04-26 20:39:43
99.0,2022-04-26 20:39:48
99.0,2022-04-26 20:39:58
104.0,2022-04-26 20:40:03
131.0,2022-04-26 20:40:08
128.0,2022-04-26 20:40:18
127.0,2022-04-26 20:40:23
125.0,2022-04-26 20:40:33
122.0,2022-04-26 20:40:38
119.0,2022-04-26 20:40:43
115.0,2022-04-26 20:40:48
112.0,2022-04-26 20:40:53
109.0,2022-04-26 20:40:58
106.0,2022-04-26 20:41:03
103.0,2022-04-26 20:41:08
104.0,2022-04-26 20:41:13
103.0,2022-04-26 20:41:23
101.0,2022-04-26 20:41:33
102.0,2022-04-26 20:41:43
100.0,2022-04-26 20:41:48
98.0,2022-04-26 20:41:53
104.0,2022-04-26 20:41:58
108.0,2022-04-26 20:42:03
102.0,2022-04-26 20:42:13
94.0,2022-04-26 20:42:18
101.0,2022-04-26 20:42:23
100.0,2022-04-26 20:42:28
99.0,2022-04-26 20:42:38
53.0,2022-05-31 00:00:03
54.0,2022-05-31 00:00:08
55.0,2022-05-31 00:00:18
52.0,2022-05-31 00:00:23
54.0,2022-05-31 00:00:33
55.0,2022-05-31 00:00:48
56.0,2022-05-31 00:00:53
55.0,2022-05-31 00:01:08
56.0,2022-05-31 00:01:23
57.0,2022-05-31 00:01:28
56.0,2022-05-31 00:01:38
57.0,2022-05-31 00:01:53
58.0,2022-05-31 00:01:58
57.0,2022-05-31 00:02:03
57.0,2022-05-31 00:02:18
58.0,2022-05-31 00:02:23
55.0,2022-05-31 00:02:38
54.0,2022-05-31 00:02:48
54.0,2022-05-31 00:03:03
55.0,2022-05-31 00:03:13
55.0,2022-05-31 00:03:28
56.0,2022-05-31 00:03:38
55.0,2022-05-31 00:03:43
56.0,2022-05-31 00:03:48
55.0,2022-05-31 00:03:58
54.0,2022-05-31 00:04:03
56.0,2022-05-31 00:04:13
57.0,2022-05-31 00:04:18
57.0,2022-05-31 00:04:23
56.0,2022-05-31 00:04:33
55.0,2022-05-31 00:04:38
57.0,2022-05-31 00:04:43
59.0,2022-05-31 00:04:48
58.0,2022-05-31 00:05:03
59.0,2022-05-31 00:05:13
58.0,2022-05-31 00:05:18
59.0,2022-05-31 00:05:23
60.0,2022-05-31 00:05:28
58.0,2022-05-31 00:05:33
54.0,2022-05-31 00:05:38
54.0,2022-05-31 00:05:53
56.0,2022-05-31 00:06:03
55.0,2022-05-31 00:06:08
55.0,2022-05-31 00:06:23
56.0,2022-05-31 00:06:33
54.0,2022-05-31 00:06:38
55.0,2022-05-31 00:06:48
56.0,2022-05-31 00:07:03
55.0,2022-05-31 00:07:08
54.0,2022-05-31 00:07:13
58.0,2022-05-31 00:07:18
57.0,2022-05-31 00:07:23
59.0,2022-05-31 00:07:28
56.0,2022-05-31 00:07:33
55.0,2022-05-31 00:07:43
55.0,2022-05-31 00:07:48
55.0,2022-05-31 00:08:03
57.0,2022-05-31 00:08:18
55.0,2022-05-31 00:08:23
53.0,2022-05-31 00:08:38
54.0,2022-05-31 00:08:48
55.0,2022-05-31 00:08:53
54.0,2022-05-31 00:08:58
55.0,2022-05-31 00:09:03
58.0,2022-05-31 00:09:08
55.0,2022-05-31 00:09:13
57.0,2022-05-31 00:09:18
55.0,2022-05-31 00:09:23
56.0,2022-05-31 00:09:28
60.0,2022-05-31 00:09:33
61.0,2022-05-31 00:09:38
63.0,2022-05-31 00:09:43
62.0,2022-05-31 00:09:48
58.0,2022-05-31 00:09:53
56.0,2022-05-31 00:09:58
54.0,2022-05-31 00:10:03
54.0,2022-05-31 00:10:18
55.0,2022-05-31 00:10:28
57.0,2022-05-31 00:10:33
55.0,2022-05-31 00:10:38
54.0,2022-05-31 00:10:53
55.0,2022-05-31 00:10:58
55.0,2022-05-31 00:11:03
56.0,2022-05-31 00:11:08
55.0,2022-05-31 00:11:23
56.0,2022-05-31 00:11:28
56.0,2022-05-31 00:11:43
58.0,2022-05-31 00:11:53
60.0,2022-05-31 00:12:03
61.0,2022-05-31 00:12:13
64.0,2022-05-31 00:12:18
80.0,2022-05-31 00:12:23
75.0,2022-05-31 00:12:28
73.0,2022-05-31 00:12:33
72.0,2022-05-31 00:12:38
79.0,2022-05-31 00:12:43
68.0,2022-05-31 00:12:48
69.0,2022-05-31 00:12:53
63.0,2022-05-31 00:12:58
68.0,2022-05-31 00:13:03
61.0,2022-05-31 00:13:08
63.0,2022-05-31 00:13:13
59.0,2022-05-31 00:13:18
63.0,2022-05-31 00:13:23
59.0,2022-05-31 00:13:28
61.0,2022-05-31 00:13:33
64.0,2022-05-31 00:13:38
71.0,2022-05-31 00:13:43
64.0,2022-05-31 00:13:48
67.0,2022-05-31 00:13:53
63.0,2022-05-31 00:13:58
64.0,2022-05-31 00:14:03
60.0,2022-05-31 00:14:08
59.0,2022-05-31 00:14:13
57.0,2022-05-31 00:14:23
59.0,2022-05-31 00:14:28
54.0,2022-05-31 00:14:33
61.0,2022-05-31 00:14:38
58.0,2022-05-31 00:14:48
57.0,2022-05-31 00:14:58
55.0,2022-05-31 00:15:08
54.0,2022-05-31 00:15:13
55.0,2022-05-31 00:15:23
54.0,2022-05-31 00:15:33
55.0,2022-05-31 00:15:38
56.0,2022-05-31 00:15:43
58.0,2022-05-31 00:15:48
57.0,2022-05-31 00:15:53
58.0,2022-05-31 00:15:58
63.0,2022-05-31 00:16:03
59.0,2022-05-31 00:16:08
63.0,2022-05-31 00:16:13
65.0,2022-05-31 00:16:18
65.0,2022-05-31 00:16:23
67.0,2022-05-31 00:16:28
68.0,2022-05-31 00:16:38
76.0,2022-05-31 00:16:43
73.0,2022-05-31 00:16:48
78.0,2022-05-31 00:16:53
72.0,2022-05-31 00:16:58
73.0,2022-05-31 00:17:03
74.0,2022-05-31 00:17:08
72.0,2022-05-31 00:17:13
74.0,2022-05-31 00:17:18
70.0,2022-05-31 00:17:23
68.0,2022-05-31 00:17:33
72.0,2022-05-31 00:17:38
70.0,2022-05-31 00:17:43
67.0,2022-05-31 00:17:48
66.0,2022-05-31 00:17:53
62.0,2022-05-31 00:17:58
58.0,2022-05-31 00:18:03
60.0,2022-05-31 00:18:08
59.0,2022-05-31 00:18:13
63.0,2022-05-31 00:18:18
66.0,2022-05-31 00:18:23
67.0,2022-05-31 00:18:28
65.0,2022-05-31 00:18:33
69.0,2022-05-31 00:18:38
69.0,2022-05-31 00:18:43
70.0,2022-05-31 00:18:48
69.0,2022-05-31 00:18:53
65.0,2022-05-31 00:18:58
61.0,2022-05-31 00:19:03
58.0,2022-05-31 00:19:08
57.0,2022-05-31 00:19:13
56.0,2022-05-31 00:19:18
55.0,2022-05-31 00:19:23
56.0,2022-05-31 00:19:28
57.0,2022-05-31 00:19:38
60.0,2022-05-31 00:19:43
60.0,2022-05-31 00:19:58
56.0,2022-05-31 00:20:03
57.0,2022-05-31 00:20:08
58.0,2022-05-31 00:20:13
57.0,2022-05-31 00:20:18
56.0,2022-05-31 00:20:23
57.0,2022-05-31 00:20:28
59.0,2022-05-31 00:20:38
58.0,2022-05-31 00:20:48
57.0,2022-05-31 00:20:58
55.0,2022-05-31 00:21:03
56.0,2022-05-31 00:21:08
57.0,2022-05-31 00:21:13
57.0,2022-05-31 00:21:28
59.0,2022-05-31 00:21:33
56.0,2022-05-31 00:21:38
57.0,2022-05-31 00:21:43
59.0,2022-05-31 00:21:48
58.0,2022-05-31 00:21:53
56.0,2022-05-31 00:22:03
57.0,2022-05-31 00:22:13
59.0,2022-05-31 00:22:18
58.0,2022-05-31 00:22:23
59.0,2022-05-31 00:22:28
60.0,2022-05-31 00:22:38
59.0,2022-05-31 00:22:43
60.0,2022-05-31 00:22:48
59.0,2022-05-31 00:22:53
58.0,2022-05-31 00:22:58
57.0,2022-05-31 00:23:03
59.0,2022-05-31 00:23:08
58.0,2022-05-31 00:23:18
59.0,2022-05-31 00:23:23
60.0,2022-05-31 00:23:28
59.0,2022-05-31 00:23:33
60.0,2022-05-31 00:23:38
62.0,2022-05-31 00:23:43
64.0,2022-05-31 00:23:48
63.0,2022-05-31 00:23:58
59.0,2022-05-31 00:24:03
58.0,2022-05-31 00:24:08
58.0,2022-05-31 00:24:23
58.0,2022-05-31 00:24:28
60.0,2022-05-31 00:24:38
59.0,2022-05-31 00:24:43
60.0,2022-05-31 00:24:48
60.0,2022-05-31 00:25:03
58.0,2022-05-31 00:25:08
60.0,2022-05-31 00:25:23
61.0,2022-05-31 00:25:28
60.0,2022-05-31 00:25:33
61.0,2022-05-31 00:25:38
62.0,2022-05-31 00:25:53
64.0,2022-05-31 00:25:58
61.0,2022-05-31 00:26:03
62.0,2022-05-31 00:26:08
59.0,2022-05-31 00:26:13
58.0,2022-05-31 00:26:18
59.0,2022-05-31 00:26:23
57.0,2022-05-31 00:26:28
58.0,2022-05-31 00:26:33
59.0,2022-05-31 00:26:38
57.0,2022-05-31 00:26:43
58.0,2022-05-31 00:26:58
58.0,2022-05-31 00:27:13
57.0,2022-05-31 00:27:18
58.0,2022-05-31 00:27:28
59.0,2022-05-31 00:27:33
57.0,2022-05-31 00:27:38
58.0,2022-05-31 00:27:43
56.0,2022-05-31 00:27:50
57.0,2022-05-31 00:28:00
59.0,2022-05-31 00:28:05
62.0,2022-05-31 00:28:10
62.0,2022-05-31 00:28:25
61.0,2022-05-31 00:28:30
60.0,2022-05-31 00:28:45
59.0,2022-05-31 00:28:55
62.0,2022-05-31 00:29:05
61.0,2022-05-31 00:29:10
64.0,2022-05-31 00:29:15
66.0,2022-05-31 00:29:25
67.0,2022-05-31 00:29:30
64.0,2022-05-31 00:29:40
62.0,2022-05-31 00:29:50
60.0,2022-05-31 00:29:55
63.0,2022-05-31 00:30:00
62.0,2022-05-31 00:30:05
64.0,2022-05-31 00:30:10
65.0,2022-05-31 00:30:20
62.0,2022-05-31 00:30:30
67.0,2022-05-31 00:30:35
65.0,2022-05-31 00:30:40
68.0,2022-05-31 00:30:45
66.0,2022-05-31 00:30:50
63.0,2022-05-31 00:30:55
61.0,2022-05-31 00:31:00
60.0,2022-05-31 00:31:05
59.0,2022-05-31 00:31:10
63.0,2022-05-31 00:31:20
66.0,2022-05-31 00:31:30
62.0,2022-05-31 00:31:35
64.0,2022-05-31 00:31:40
58.0,2022-05-31 00:31:45
60.0,2022-05-31 00:31:50
59.0,2022-05-31 00:31:55
60.0,2022-05-31 00:32:05
59.0,2022-05-31 00:32:10
56.0,2022-05-31 00:32:20
57.0,2022-05-31 00:32:25
58.0,2022-05-31 00:32:35
60.0,2022-05-31 00:32:40
64.0,2022-05-31 00:32:50
62.0,2022-05-31 00:32:55
63.0,2022-05-31 00:33:00
64.0,2022-05-31 00:33:05
63.0,2022-05-31 00:33:10
62.0,2022-05-31 00:33:15
63.0,2022-05-31 00:33:20
61.0,2022-05-31 00:33:25
63.0,2022-05-31 00:33:30
64.0,2022-05-31 00:33:35
65.0,2022-05-31 00:33:40
67.0,2022-05-31 00:33:50
65.0,2022-05-31 00:33:55
69.0,2022-05-31 00:34:00
61.0,2022-05-31 00:34:05
59.0,2022-05-31 00:34:10
56.0,2022-05-31 00:34:15
60.0,2022-05-31 00:34:20
64.0,2022-05-31 00:34:30
68.0,2022-05-31 00:34:35
67.0,2022-05-31 00:34:40
68.0,2022-05-31 00:34:45
66.0,2022-05-31 00:34:50
62.0,2022-05-31 00:34:55
58.0,2022-05-31 00:35:05
57.0,2022-05-31 00:35:10
58.0,2022-05-31 00:35:15
57.0,2022-05-31 00:35:25
58.0,2022-05-31 00:35:30
56.0,2022-05-31 00:35:35
54.0,2022-05-31 00:35:40
55.0,2022-05-31 00:35:45
54.0,2022-05-31 00:35:50
56.0,2022-05-31 00:36:00
58.0,2022-05-31 00:36:10
60.0,2022-05-31 00:36:15
61.0,2022-05-31 00:36:20
64.0,2022-05-31 00:36:25
63.0,2022-05-31 00:36:30
64.0,2022-05-31 00:36:35
65.0,2022-05-31 00:36:45
66.0,2022-05-31 00:37:00
65.0,2022-05-31 00:37:15
63.0,2022-05-31 00:37:20
64.0,2022-05-31 00:37:25
63.0,2022-05-31 00:37:35
62.0,2022-05-31 00:37:45
64.0,2022-05-31 00:37:50
66.0,2022-05-31 00:38:00
67.0,2022-05-31 00:38:10
66.0,2022-05-31 00:38:15
65.0,2022-05-31 00:38:25
66.0,2022-05-31 00:38:30
65.0,2022-05-31 00:38:40
65.0,2022-05-31 00:38:55
66.0,2022-05-31 00:39:00
67.0,2022-05-31 00:39:05
66.0,2022-05-31 00:39:20
65.0,2022-05-31 00:39:25
64.0,2022-05-31 00:39:30
65.0,2022-05-31 00:39:35
64.0,2022-05-31 00:39:40
67.0,2022-05-31 00:39:45
68.0,2022-05-31 00:39:50
66.0,2022-05-31 00:39:55
67.0,2022-05-31 00:40:05
73.0,2022-05-31 00:40:10
76.0,2022-05-31 00:40:20
74.0,2022-05-31 00:40:30
71.0,2022-05-31 00:40:35
70.0,2022-05-31 00:40:40
64.0,2022-05-31 00:40:50
65.0,2022-05-31 00:40:55
63.0,2022-05-31 00:41:00
64.0,2022-05-31 00:41:05
66.0,2022-05-31 00:41:10
69.0,2022-05-31 00:41:20
68.0,2022-05-31 00:41:25
67.0,2022-05-31 00:41:30
65.0,2022-05-31 00:41:40
64.0,2022-05-31 00:41:45
66.0,2022-05-31 00:41:55
68.0,2022-05-31 00:42:00
66.0,2022-05-31 00:42:05
68.0,2022-05-31 00:42:10
65.0,2022-05-31 00:42:20
67.0,2022-05-31 00:42:25
65.0,2022-05-31 00:42:30
63.0,2022-05-31 00:42:40
66.0,2022-05-31 00:42:45
63.0,2022-05-31 00:42:50
65.0,2022-05-31 00:42:55
69.0,2022-05-31 00:43:00
70.0,2022-05-31 00:43:05
68.0,2022-05-31 00:43:10
70.0,2022-05-31 00:43:15
67.0,2022-05-31 00:43:20
72.0,2022-05-31 00:43:25
68.0,2022-05-31 00:43:30
71.0,2022-05-31 00:43:35
68.0,2022-05-31 00:43:40
79.0,2022-05-31 00:43:45
89.0,2022-05-31 00:43:50
90.0,2022-05-31 00:43:55
88.0,2022-05-31 00:44:00
92.0,2022-05-31 00:44:05
90.0,2022-05-31 00:44:10
95.0,2022-05-31 00:44:15
91.0,2022-05-31 00:44:20
89.0,2022-05-31 00:44:25
86.0,2022-05-31 00:44:35
90.0,2022-05-31 00:44:40
85.0,2022-05-31 00:44:45
86.0,2022-05-31 00:44:50
88.0,2022-05-31 00:44:55
81.0,2022-05-31 00:45:00
83.0,2022-05-31 00:45:05
81.0,2022-05-31 00:45:20
74.0,2022-05-31 00:45:25
68.0,2022-05-31 00:45:35
70.0,2022-05-31 00:45:45
72.0,2022-05-31 00:45:50
73.0,2022-05-31 00:46:00
76.0,2022-05-31 00:46:05
83.0,2022-05-31 00:46:10
81.0,2022-05-31 00:46:15
83.0,2022-05-31 00:46:20
78.0,2022-05-31 00:46:25
82.0,2022-05-31 00:46:30
86.0,2022-05-31 00:46:35
87.0,2022-05-31 00:46:40
88.0,2022-05-31 00:46:45
85.0,2022-05-31 00:46:50
87.0,2022-05-31 00:46:55
89.0,2022-05-31 00:47:00
91.0,2022-05-31 00:47:05
89.0,2022-05-31 00:47:15
88.0,2022-05-31 00:47:20
86.0,2022-05-31 00:47:35
81.0,2022-05-31 00:47:40
84.0,2022-05-31 00:47:45
83.0,2022-05-31 00:47:50
85.0,2022-05-31 00:47:55
87.0,2022-05-31 00:48:05
88.0,2022-05-31 00:48:10
87.0,2022-05-31 00:48:15
86.0,2022-05-31 00:48:25
84.0,2022-05-31 00:48:35
81.0,2022-05-31 00:48:45
80.0,2022-05-31 00:48:50
79.0,2022-05-31 00:48:55
82.0,2022-05-31 00:49:00
83.0,2022-05-31 00:49:05
86.0,2022-05-31 00:49:10
85.0,2022-05-31 00:49:15
83.0,2022-05-31 00:49:20
84.0,2022-05-31 00:49:30
82.0,2022-05-31 00:49:35
83.0,2022-05-31 00:49:40
85.0,2022-05-31 00:49:45
84.0,2022-05-31 00:49:50
88.0,2022-05-31 00:49:55
85.0,2022-05-31 00:50:00
84.0,2022-05-31 00:50:05
83.0,2022-05-31 00:50:10
82.0,2022-05-31 00:50:15
81.0,2022-05-31 00:50:20
80.0,2022-05-31 00:50:25
81.0,2022-05-31 00:50:30
83.0,2022-05-31 00:50:35
82.0,2022-05-31 00:50:40
85.0,2022-05-31 00:50:55
86.0,2022-05-31 00:51:00
85.0,2022-05-31 00:51:10
84.0,2022-05-31 00:51:15
86.0,2022-05-31 00:51:25
85.0,2022-05-31 00:51:31
87.0,2022-05-31 00:51:36
84.0,2022-05-31 00:51:41
85.0,2022-05-31 00:51:46
83.0,2022-05-31 00:51:51
84.0,2022-05-31 00:51:56
85.0,2022-05-31 00:52:01
84.0,2022-05-31 00:52:11
86.0,2022-05-31 00:52:21
84.0,2022-05-31 00:52:26
86.0,2022-05-31 00:52:31
86.0,2022-05-31 00:52:46
85.0,2022-05-31 00:53:01
84.0,2022-05-31 00:53:06
85.0,2022-05-31 00:53:11
84.0,2022-05-31 00:53:21
85.0,2022-05-31 00:53:26
80.0,2022-05-31 00:53:31
83.0,2022-05-31 00:53:36
82.0,2022-05-31 00:53:46
80.0,2022-05-31 00:53:51
78.0,2022-05-31 00:53:56
77.0,2022-05-31 00:54:01
76.0,2022-05-31 00:54:06
80.0,2022-05-31 00:54:16
76.0,2022-05-31 00:54:21
77.0,2022-05-31 00:54:26
77.0,2022-05-31 00:54:31
75.0,2022-05-31 00:54:36
77.0,2022-05-31 00:54:41
76.0,2022-05-31 00:54:46
80.0,2022-05-31 00:54:51
81.0,2022-05-31 00:54:56
79.0,2022-05-31 00:55:06
78.0,2022-05-31 00:55:11
79.0,2022-05-31 00:55:16
80.0,2022-05-31 00:55:21
79.0,2022-05-31 00:55:36
80.0,2022-05-31 00:55:41
81.0,2022-05-31 00:55:46
77.0,2022-05-31 00:55:56
78.0,2022-05-31 00:56:01
74.0,2022-05-31 00:56:06
77.0,2022-05-31 00:56:11
76.0,2022-05-31 00:56:16
77.0,2022-05-31 00:56:26
78.0,2022-05-31 00:56:31
79.0,2022-05-31 00:56:46
80.0,2022-05-31 00:56:51
81.0,2022-05-31 00:57:01
79.0,2022-05-31 00:57:06
77.0,2022-05-31 00:57:11
76.0,2022-05-31 00:57:21
73.0,2022-05-31 00:57:31
74.0,2022-05-31 00:57:36
76.0,2022-05-31 00:57:46
77.0,2022-05-31 00:57:51
76.0,2022-05-31 00:57:56
77.0,2022-05-31 00:58:01
76.0,2022-05-31 00:58:06
78.0,2022-05-31 00:58:11
76.0,2022-05-31 00:58:21
74.0,2022-05-31 00:58:26
76.0,2022-05-31 00:58:31
79.0,2022-05-31 00:58:36
78.0,2022-05-31 00:58:41
77.0,2022-05-31 00:58:46
78.0,2022-05-31 00:58:51
79.0,2022-05-31 00:58:56
80.0,2022-05-31 00:59:01
79.0,2022-05-31 00:59:06
77.0,2022-05-31 00:59:11
75.0,2022-05-31 00:59:16
75.0,2022-05-31 00:59:31
74.0,2022-05-31 00:59:36
75.0,2022-05-31 00:59:46
74.0,2022-05-31 00:59:51
75.0,2022-05-31 00:59:56
77.0,2022-05-31 01:00:11
75.0,2022-05-31 01:00:16
77.0,2022-05-31 01:00:26
76.0,2022-05-31 01:00:31
77.0,2022-05-31 01:00:36
79.0,2022-05-31 01:00:41
81.0,2022-05-31 01:00:51
75.0,2022-05-31 01:01:01
76.0,2022-05-31 01:01:06
74.0,2022-05-31 01:01:11
76.0,2022-05-31 01:01:21
75.0,2022-05-31 01:01:36
73.0,2022-05-31 01:01:41
74.0,2022-05-31 01:01:46
75.0,2022-05-31 01:01:51
77.0,2022-05-31 01:01:56
76.0,2022-05-31 01:02:01
75.0,2022-05-31 01:02:11
75.0,2022-05-31 01:02:26
76.0,2022-05-31 01:02:31
79.0,2022-05-31 01:02:41
81.0,2022-05-31 01:02:46
84.0,2022-05-31 01:02:51
83.0,2022-05-31 01:02:56
85.0,2022-05-31 01:03:06
82.0,2022-05-31 01:03:11
81.0,2022-05-31 01:03:21
79.0,2022-05-31 01:03:26
80.0,2022-05-31 01:03:31
78.0,2022-05-31 01:03:36
79.0,2022-05-31 01:03:41
78.0,2022-05-31 01:03:46
77.0,2022-05-31 01:03:56
76.0,2022-05-31 01:04:06
78.0,2022-05-31 01:04:11
77.0,2022-05-31 01:04:16
79.0,2022-05-31 01:04:21
78.0,2022-05-31 01:04:26
79.0,2022-05-31 01:04:31
81.0,2022-05-31 01:04:36
80.0,2022-05-31 01:04:41
79.0,2022-05-31 01:04:46
81.0,2022-05-31 01:04:51
78.0,2022-05-31 01:04:56
79.0,2022-05-31 01:05:01
78.0,2022-05-31 01:05:06
79.0,2022-05-31 01:05:11
80.0,2022-05-31 01:05:16
78.0,2022-05-31 01:05:21
81.0,2022-05-31 01:05:26
84.0,2022-05-31 01:05:31
81.0,2022-05-31 01:05:41
85.0,2022-05-31 01:05:46
82.0,2022-05-31 01:05:51
83.0,2022-05-31 01:05:56
82.0,2022-05-31 01:06:01
84.0,2022-05-31 01:06:06
80.0,2022-05-31 01:06:11
82.0,2022-05-31 01:06:16
78.0,2022-05-31 01:06:21
79.0,2022-05-31 01:06:26
77.0,2022-05-31 01:06:31
78.0,2022-05-31 01:06:36
79.0,2022-05-31 01:06:46
78.0,2022-05-31 01:06:56
77.0,2022-05-31 01:07:06
83.0,2022-05-31 01:07:11
85.0,2022-05-31 01:07:21
84.0,2022-05-31 01:07:31
82.0,2022-05-31 01:07:36
81.0,2022-05-31 01:07:41
80.0,2022-05-31 01:07:46
82.0,2022-05-31 01:07:51
83.0,2022-05-31 01:07:56
82.0,2022-05-31 01:08:01
80.0,2022-05-31 01:08:11
84.0,2022-05-31 01:08:16
86.0,2022-05-31 01:08:21
87.0,2022-05-31 01:08:26
84.0,2022-05-31 01:08:31
83.0,2022-05-31 01:08:36
81.0,2022-05-31 01:08:41
79.0,2022-05-31 01:08:46
79.0,2022-05-31 01:09:01
81.0,2022-05-31 01:09:06
84.0,2022-05-31 01:09:21
81.0,2022-05-31 01:09:26
87.0,2022-05-31 01:09:31
86.0,2022-05-31 01:09:36
85.0,2022-05-31 01:09:46
82.0,2022-05-31 01:09:51
79.0,2022-05-31 01:10:01
77.0,2022-05-31 01:10:11
79.0,2022-05-31 01:10:16
80.0,2022-05-31 01:10:21
81.0,2022-05-31 01:10:26
84.0,2022-05-31 01:10:31
81.0,2022-05-31 01:10:36
85.0,2022-05-31 01:10:41
83.0,2022-05-31 01:10:46
79.0,2022-05-31 01:10:51
81.0,2022-05-31 01:10:56
79.0,2022-05-31 01:11:01
81.0,2022-05-31 01:11:06
82.0,2022-05-31 01:11:11
84.0,2022-05-31 01:11:16
82.0,2022-05-31 01:11:26
83.0,2022-05-31 01:11:31
81.0,2022-05-31 01:11:41
82.0,2022-05-31 01:11:46
80.0,2022-05-31 01:11:51
82.0,2022-05-31 01:11:56
83.0,2022-05-31 01:12:01
86.0,2022-05-31 01:12:11
84.0,2022-05-31 01:12:16
81.0,2022-05-31 01:12:21
86.0,2022-05-31 01:12:26
80.0,2022-05-31 01:12:31
82.0,2022-05-31 01:12:36
78.0,2022-05-31 01:12:41
80.0,2022-05-31 01:12:46
76.0,2022-05-31 01:12:51
80.0,2022-05-31 01:12:56
82.0,2022-05-31 01:13:01
80.0,2022-05-31 01:13:06
81.0,2022-05-31 01:13:11
82.0,2022-05-31 01:13:16
80.0,2022-05-31 01:13:21
79.0,2022-05-31 01:13:26
77.0,2022-05-31 01:13:31
80.0,2022-05-31 01:13:41
79.0,2022-05-31 01:13:51
82.0,2022-05-31 01:13:56
79.0,2022-05-31 01:14:01
80.0,2022-05-31 01:14:06
79.0,2022-05-31 01:14:11
81.0,2022-05-31 01:14:26
79.0,2022-05-31 01:14:31
84.0,2022-05-31 01:14:36
82.0,2022-05-31 01:14:51
81.0,2022-05-31 01:14:56
80.0,2022-05-31 01:15:01
81.0,2022-05-31 01:15:06
78.0,2022-05-31 01:15:11
75.0,2022-05-31 01:15:21
74.0,2022-05-31 01:15:26
73.0,2022-05-31 01:15:31
74.0,2022-05-31 01:15:46
76.0,2022-05-31 01:15:56
78.0,2022-05-31 01:16:01
77.0,2022-05-31 01:16:06
80.0,2022-05-31 01:16:11
81.0,2022-05-31 01:16:16
80.0,2022-05-31 01:16:21
81.0,2022-05-31 01:16:26
82.0,2022-05-31 01:16:36
79.0,2022-05-31 01:16:41
81.0,2022-05-31 01:16:56
80.0,2022-05-31 01:17:01
83.0,2022-05-31 01:17:06
81.0,2022-05-31 01:17:11
79.0,2022-05-31 01:17:16
76.0,2022-05-31 01:17:21
78.0,2022-05-31 01:17:26
77.0,2022-05-31 01:17:31
78.0,2022-05-31 01:17:36
76.0,2022-05-31 01:17:41
77.0,2022-05-31 01:17:46
76.0,2022-05-31 01:17:51
75.0,2022-05-31 01:18:01
74.0,2022-05-31 01:18:06
73.0,2022-05-31 01:18:11
72.0,2022-05-31 01:18:16
75.0,2022-05-31 01:18:26
73.0,2022-05-31 01:18:31
72.0,2022-05-31 01:18:36
74.0,2022-05-31 01:18:41
75.0,2022-05-31 01:18:46
77.0,2022-05-31 01:18:56
76.0,2022-05-31 01:19:01
77.0,2022-05-31 01:19:06
78.0,2022-05-31 01:19:11
82.0,2022-05-31 01:19:16
79.0,2022-05-31 01:19:21
81.0,2022-05-31 01:19:26
73.0,2022-05-31 01:19:31
76.0,2022-05-31 01:19:41
73.0,2022-05-31 01:19:46
69.0,2022-05-31 01:19:51
70.0,2022-05-31 01:19:56
68.0,2022-05-31 01:20:01
67.0,2022-05-31 01:20:06
67.0,2022-05-31 01:20:11
66.0,2022-05-31 01:20:21
65.0,2022-05-31 01:20:31
66.0,2022-05-31 01:20:36
68.0,2022-05-31 01:20:41
65.0,2022-05-31 01:20:51
64.0,2022-05-31 01:21:01
66.0,2022-05-31 01:21:06
67.0,2022-05-31 01:21:11
66.0,2022-05-31 01:21:16
63.0,2022-05-31 01:21:26
64.0,2022-05-31 01:21:31
65.0,2022-05-31 01:21:36
64.0,2022-05-31 01:21:41
65.0,2022-05-31 01:21:46
66.0,2022-05-31 01:21:56
67.0,2022-05-31 01:22:01
68.0,2022-05-31 01:22:06
70.0,2022-05-31 01:22:11
